,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
289,0.0,5,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,1
290,0.0,2,0,4,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,2,4,5
291,0.0,0,3,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,1
292,0.0,5,0,3,0,5,1,1,0,5,1,2,2,2,7,7,2,1,0,2,3,1
293,0.0,5,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
294,0.0,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,3
295,0.0,0,2,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,1
296,0.0,0,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,3
297,0.0,5,3,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,1
298,0.0,0,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,1
299,1.0,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,2,3,5
300,0.0,5,2,8,0,5,1,1,0,4,1,2,0,2,7,7,2,1,0,3,3,1
301,0.0,5,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
302,0.0,0,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,1
303,0.0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,7,2,1,4,3,5,0
304,0.0,5,2,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,3,3,5
305,0.0,5,2,4,0,5,1,1,0,5,1,2,2,2,7,7,2,1,0,2,0,1
306,0.0,0,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
307,0.0,5,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,3
308,,0,2,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,3
309,0.0,5,2,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
310,0.0,0,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,1
311,1.0,5,0,3,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,3,4,5
312,0.0,5,0,3,0,5,1,1,0,3,1,2,0,0,7,7,2,1,0,3,0,1
313,0.0,5,2,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
314,0.0,5,3,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
315,1.0,5,0,3,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,2,4,5
316,0.0,5,2,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,3,5
317,0.0,0,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
318,0.0,0,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
319,0.0,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,4,5
320,0.0,0,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
321,,5,2,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
322,0.0,5,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,3
323,0.0,0,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,1
324,,5,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,3
325,0.0,5,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
326,0.0,5,2,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
327,1.0,5,2,4,0,5,1,1,0,5,1,2,0,0,7,7,2,1,0,2,3,1
328,0.0,5,3,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,2,4,1
329,0.0,0,3,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
330,1.0,5,2,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,3,5
331,0.0,5,3,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
332,0.0,2,0,3,0,5,1,1,0,3,1,2,0,0,7,7,2,1,0,3,0,1
333,0.0,5,3,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
334,0.0,0,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
335,0.0,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,3,5
336,,5,2,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,3
337,0.0,5,2,8,1,0,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
338,0.0,0,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
339,,5,2,8,0,5,1,1,0,7,1,2,0,0,7,7,2,1,0,2,0,1
340,0.0,2,0,3,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,3,4,5
341,0.0,5,3,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
342,0.0,0,2,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
343,0.0,0,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,1
344,0.0,2,2,8,1,3,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
345,0.0,0,2,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
346,0.0,5,3,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,3
347,0.0,0,3,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
348,0.0,5,3,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,3
349,0.0,5,3,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
350,0.0,5,3,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
351,,5,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
352,0.0,5,2,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,1
353,0.0,0,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
354,,5,0,4,1,5,1,0,0,5,1,0,2,2,3,6,2,1,4,3,5,0
355,,5,3,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
356,,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
357,1.0,0,2,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
358,,5,0,9,1,3,1,1,1,7,1,0,2,2,7,7,2,1,4,3,4,0
359,0.0,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,3
360,0.0,5,2,3,0,5,1,1,0,3,1,2,2,0,7,7,2,1,0,2,0,1
361,0.0,0,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,1
362,0.0,0,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
363,,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
364,0.0,0,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
365,0.0,5,3,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,3
366,,5,0,4,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,2,4,5
367,,5,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
368,0.0,5,2,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
369,0.0,0,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
370,,5,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
371,,5,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
372,0.0,2,2,9,1,3,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
373,,2,0,3,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,2,5,5
374,0.0,5,0,4,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,3,5,5
375,0.0,0,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
376,,5,2,8,1,0,1,1,1,7,1,0,2,2,7,7,2,1,4,3,4,0
377,0.0,0,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,3
378,0.0,0,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,3
379,0.0,0,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
380,1.0,2,0,3,0,5,1,0,1,2,0,2,2,2,7,7,2,1,4,2,5,5
381,0.0,2,2,8,1,0,1,1,1,10,1,0,2,2,7,7,2,1,4,3,4,0
382,0.0,5,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
383,0.0,2,2,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,3,1
384,0.0,5,2,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,4,5
385,1.0,0,2,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
386,,2,0,8,0,5,1,1,0,3,1,2,0,2,7,7,2,1,0,3,0,1
387,0.0,5,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,1
388,0.0,0,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
389,0.0,5,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
390,0.0,0,3,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
391,0.0,5,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
392,0.0,0,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
393,0.0,0,3,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,1
394,,5,2,4,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,3,4,1
395,0.0,5,2,3,0,5,1,1,0,7,1,2,2,2,7,7,2,1,0,3,3,1
396,0.0,2,2,4,0,5,1,1,0,7,1,2,0,2,7,7,2,1,0,3,0,1
397,0.0,5,0,8,1,0,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
398,0.0,2,0,3,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,3,4,5
399,1.0,2,0,4,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,3,5,5
400,0.0,0,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
401,0.0,5,0,4,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,3,4,5
402,1.0,5,0,8,0,5,1,1,0,3,1,2,0,2,7,7,2,1,0,3,0,1
403,0.0,0,2,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
404,0.0,5,3,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
405,0.0,5,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,1
406,0.0,5,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
407,0.0,0,2,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
408,0.0,5,2,4,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,3,3,5
409,,2,0,3,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,2,5,5
410,0.0,0,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,1
411,0.0,5,2,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
412,,5,0,4,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,2,5,5
413,,5,2,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
414,1.0,5,3,8,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,2,3,1
415,0.0,2,2,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,2,3,1
416,,5,0,8,0,5,1,1,0,4,1,2,0,2,7,7,2,1,0,2,3,1
417,1.0,0,3,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,3
418,0.0,5,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,3
419,0.0,5,2,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,3
420,0.0,2,0,3,0,5,1,1,0,7,1,2,2,0,7,7,2,1,0,2,3,1
421,0.0,5,3,8,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,3,3,1
422,1.0,2,0,4,0,5,1,1,0,5,1,2,2,2,7,7,2,1,0,2,0,1
423,,5,2,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
424,0.0,0,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,3
425,0.0,2,0,3,0,5,1,0,1,2,0,2,2,2,7,7,2,1,4,3,4,5
426,,5,2,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,3
427,0.0,2,0,4,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,3,5,5
428,0.0,5,0,3,0,5,1,1,0,3,1,2,0,2,7,7,2,1,0,3,3,1
429,0.0,2,2,8,1,3,1,1,1,7,1,0,2,2,7,7,2,1,4,3,4,0
430,0.0,5,2,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
431,,5,3,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,2,4,5
432,0.0,5,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,1
433,0.0,5,3,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,3
434,0.0,0,2,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
435,0.0,5,0,8,0,5,1,1,0,5,1,2,0,2,7,7,2,1,0,2,3,1
436,,0,2,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
437,0.0,5,3,8,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,4,1
438,0.0,5,3,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,1
439,,2,2,3,0,5,1,1,0,4,1,2,2,0,7,7,2,1,0,2,3,1
440,0.0,5,2,4,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,3,3,1
441,0.0,0,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
442,,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,3
443,0.0,2,0,9,1,3,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
444,0.0,5,2,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
445,,0,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,1
446,0.0,5,2,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,1
447,,5,0,4,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,3,4,5
448,0.0,5,2,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,1
449,0.0,5,2,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,3,3,1
450,0.0,5,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,3
451,0.0,5,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
452,0.0,5,3,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
453,0.0,5,3,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
454,0.0,2,0,4,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,2,5,5
455,0.0,5,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
456,0.0,5,2,8,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,2,3,5
457,0.0,5,2,3,0,5,1,1,0,3,1,2,2,0,7,7,2,1,0,2,3,1
458,,5,3,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
459,,5,3,8,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,3,1
460,0.0,5,2,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
461,,5,2,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,2,4,5
462,0.0,0,2,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
463,0.0,0,3,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
464,0.0,5,3,8,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,3,1
465,,5,2,4,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,2,3,5
466,0.0,5,2,3,0,5,1,1,0,5,1,2,2,0,7,7,2,1,0,3,0,1
467,0.0,2,0,8,0,5,1,1,0,4,1,2,0,0,7,7,2,1,0,3,0,1
468,0.0,0,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
469,,0,2,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,1
470,0.0,5,2,3,0,5,1,1,0,5,1,2,2,0,7,7,2,1,0,3,3,1
471,0.0,5,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
472,,2,0,3,0,5,1,0,1,5,0,2,2,2,7,7,2,1,4,2,4,5
473,,2,2,4,0,5,1,1,0,3,1,2,0,2,7,7,2,1,0,3,0,1
474,0.0,5,0,3,0,5,1,1,0,5,1,2,2,0,7,7,2,1,0,3,3,1
475,0.0,2,2,8,0,5,1,1,0,7,1,2,2,0,7,7,2,1,0,2,0,1
476,0.0,5,2,8,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,3,5
477,0.0,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
478,0.0,2,0,3,0,5,1,1,0,7,1,2,2,2,7,7,2,1,0,2,0,1
479,0.0,0,3,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
480,0.0,0,2,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,3
481,0.0,0,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
482,,2,0,3,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,2,5,5
483,0.0,5,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
484,0.0,0,3,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
485,,0,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
486,0.0,2,0,4,0,5,1,1,0,5,1,2,2,2,7,7,2,1,0,3,3,1
487,,0,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,3
488,,5,0,4,1,5,1,0,0,5,1,0,2,2,7,3,2,1,4,2,4,0
489,,0,3,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
490,,5,3,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,3
491,1.0,5,2,4,0,5,1,1,0,3,1,2,2,2,7,7,2,1,0,2,3,1
492,1.0,5,3,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
493,,0,3,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
494,,0,3,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
495,0.0,0,2,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,3
496,0.0,5,3,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
497,,5,2,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
498,0.0,0,2,9,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,3
499,0.0,5,3,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,3,1
500,0.0,5,3,8,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,4,5
501,0.0,5,2,9,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
502,0.0,2,0,8,0,5,1,1,0,4,1,2,2,2,7,7,2,1,0,3,3,1
503,0.0,0,2,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
504,0.0,2,0,3,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,3,5,5
505,1.0,0,2,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,1
506,0.0,5,2,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,3
507,0.0,5,3,4,1,6,1,0,1,5,0,2,2,2,7,7,2,1,4,2,3,1
508,0.0,5,2,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,3,1
509,0.0,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,3,1
510,0.0,0,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,3
511,0.0,5,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
512,,5,2,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
513,,2,0,4,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,3,4,5
514,0.0,2,0,4,0,5,1,1,0,7,1,2,2,2,7,7,2,1,0,2,0,1
515,0.0,2,0,4,0,5,1,0,1,2,0,2,2,2,7,7,2,1,4,2,5,5
516,,2,0,3,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,3,4,5
517,0.0,0,2,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,3
518,0.0,5,2,8,1,3,1,1,1,5,1,0,2,2,7,7,2,1,4,3,4,0
519,0.0,5,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,3
520,0.0,0,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,1
521,0.0,5,0,4,1,5,1,0,0,7,1,0,2,2,6,7,2,1,4,3,4,0
522,,5,3,8,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
523,1.0,2,0,3,0,5,1,0,1,4,0,2,2,2,7,7,2,1,4,2,4,5
524,0.0,0,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,3
525,0.0,5,3,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,2,3
526,,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
527,0.0,0,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,1
528,0.0,0,3,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
529,,2,2,3,0,5,1,1,0,4,1,2,0,2,7,7,2,1,0,3,0,1
530,,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,3,1
531,0.0,0,3,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,1
532,1.0,0,2,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
533,,5,3,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,4,1
534,1.0,5,2,4,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,3,4,5
535,0.0,2,2,4,0,5,1,1,0,5,1,2,0,2,7,7,2,1,0,3,0,1
536,0.0,5,2,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,3,1
537,,2,0,3,0,5,1,1,0,3,1,2,2,0,7,7,2,1,0,3,0,1
538,0.0,0,3,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,3
539,,0,3,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,3
540,0.0,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
541,0.0,0,3,9,1,0,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,3
542,1.0,2,2,4,0,5,1,1,0,7,1,2,0,0,7,7,2,1,0,3,0,1
543,,5,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,3
544,0.0,0,3,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
545,0.0,0,3,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,2,3,1
546,0.0,0,3,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,3
547,0.0,0,2,8,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,3,3
548,,5,2,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,2,2,1
549,0.0,2,2,9,1,3,1,1,1,10,1,0,2,2,7,7,2,1,4,3,4,0
550,0.0,5,2,4,0,5,1,1,0,7,1,2,2,2,7,7,2,1,0,3,0,1
551,0.0,5,3,4,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,4,1
552,,5,2,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,1
553,0.0,5,0,8,0,5,1,1,0,3,1,2,0,2,7,7,2,1,0,3,3,1
554,0.0,0,2,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,3,3,3
555,,5,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
556,1.0,5,0,4,0,5,1,1,0,5,1,2,0,2,7,7,2,1,0,3,3,1
557,,5,2,8,1,6,1,0,1,4,0,2,2,2,7,7,2,1,4,3,3,1
558,0.0,5,3,8,1,6,1,0,1,7,0,2,2,2,7,7,2,1,4,2,3,5
559,0.0,5,3,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,2,1
560,0.0,0,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,1
561,,5,0,8,1,0,1,1,1,10,1,0,2,2,7,7,2,1,4,3,4,0
562,,5,3,8,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,2,3,5
563,0.0,5,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,2,3,1
564,0.0,5,0,3,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,2,4,5
565,1.0,5,0,4,0,5,1,0,1,7,0,2,2,2,7,7,2,1,4,2,4,5
566,0.0,0,2,8,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,3,3
567,0.0,0,3,8,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
568,1.0,5,3,8,1,3,1,0,0,5,0,1,2,2,7,7,2,1,4,3,2,1
569,0.0,0,3,8,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,3,3,1
570,0.0,0,3,8,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,3
571,0.0,5,2,4,1,6,1,0,1,10,0,2,2,2,7,7,2,1,4,3,4,5
572,0.0,0,2,9,1,3,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,1
573,0.0,0,3,9,1,3,1,0,0,10,0,1,2,2,7,7,2,1,4,2,3,1
574,,0,3,9,1,0,1,0,0,4,0,1,2,2,7,7,2,1,4,3,2,3
575,0.0,0,2,9,1,0,1,0,0,5,0,1,2,2,7,7,2,1,4,2,2,1
576,0.0,5,2,8,0,5,1,1,0,5,1,2,0,0,7,7,2,1,0,3,0,1
577,0.0,0,3,9,1,0,1,0,0,10,0,1,2,2,7,7,2,1,4,3,2,3
578,,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,1
579,1.0,5,2,8,1,3,1,0,0,2,0,1,2,2,7,7,2,1,4,3,2,1
580,0.0,5,0,4,0,5,1,0,1,2,0,2,2,2,7,7,2,1,4,3,4,5
