,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
312,e,x,f,w,t,a,f,w,n,p,t,s,s,w,w,w,o,p,n,v,d
313,e,b,s,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,g
314,p,x,y,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,u
315,e,x,s,y,t,a,f,w,n,w,t,s,s,w,w,w,o,p,n,v,d
316,e,x,y,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,n,m
317,e,x,f,w,t,l,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
318,e,f,s,w,t,l,f,w,n,w,t,s,s,w,w,w,o,p,n,v,d
319,e,x,y,y,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
320,e,f,f,y,t,a,f,w,n,w,t,s,s,w,w,w,o,p,u,v,d
321,e,x,s,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,s,g
322,e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
323,e,x,y,n,t,l,f,c,b,p,e,s,y,w,w,w,o,p,n,s,p
324,e,b,y,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,k,n,g
325,e,x,s,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,s,m
326,p,x,y,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,v,u
327,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
328,e,b,y,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
329,p,x,y,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,v,u
330,e,b,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
331,e,b,y,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,n,m
332,e,b,y,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,s,g
333,e,x,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,n,g
334,e,x,f,n,t,n,f,c,b,p,t,s,s,p,w,w,o,p,k,y,d
335,e,x,y,n,t,a,f,c,b,w,e,s,y,w,w,w,o,p,k,y,g
336,e,b,s,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,s,g
337,e,x,f,g,f,n,f,c,n,g,e,s,s,w,w,w,o,p,n,v,u
338,e,x,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,y,g
339,e,x,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,g
340,e,b,y,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,n,g
341,e,x,s,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,s,m
342,e,f,f,y,t,a,f,w,n,p,t,s,s,w,w,w,o,p,n,v,d
343,e,b,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,s,g
344,e,x,f,n,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
345,e,x,f,y,t,l,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
346,e,x,s,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
347,e,f,s,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,k,s,g
348,e,x,f,n,f,n,f,c,n,g,e,s,s,w,w,w,o,p,n,y,u
349,e,f,s,g,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,a,g
350,e,f,y,n,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,s,p
351,e,b,y,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,g
352,e,b,s,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,s,m
353,e,x,y,y,t,l,f,c,b,w,e,s,y,w,w,w,o,p,k,s,p
354,e,s,f,g,f,n,f,c,n,g,e,s,s,w,w,w,o,p,n,v,u
355,e,f,y,n,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,y,p
356,p,x,y,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,u
357,e,x,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,y,p
358,e,x,y,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,g
359,e,x,f,n,f,n,f,w,b,h,t,s,f,w,w,w,o,e,n,s,g
360,e,x,f,n,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
361,e,f,s,n,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,a,g
362,e,f,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,s,p
363,e,x,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
364,e,f,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,k,v,u
365,e,x,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,s,p
366,e,x,f,y,t,a,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
367,e,b,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,g
368,e,x,f,g,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,s,g
369,e,x,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,s,g
370,e,f,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,y,g
371,e,x,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
372,e,s,f,n,f,n,f,c,n,n,e,s,s,w,w,w,o,p,n,y,u
373,e,x,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,s,m
374,e,b,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,n,g
375,e,s,f,n,f,n,f,c,n,k,e,s,s,w,w,w,o,p,k,y,u
376,e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
377,e,x,y,y,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,n,g
378,e,b,y,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,g
379,p,x,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,s,u
380,e,x,s,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,n,s,g
381,e,x,y,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
382,e,b,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,g
383,e,x,f,n,t,n,f,c,b,n,t,s,s,g,w,w,o,p,n,y,d
384,p,x,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,s,u
385,e,x,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,k,y,p
386,e,x,s,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
387,e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
388,e,x,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,n,m
389,e,b,s,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,s,m
390,e,x,s,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
391,e,b,y,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,n,g
392,e,x,f,g,f,n,f,c,n,k,e,s,s,w,w,w,o,p,n,v,u
393,e,f,y,n,t,a,f,c,b,w,e,s,y,w,w,w,o,p,k,s,g
394,e,x,f,g,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,a,g
395,e,x,s,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,n,m
396,e,x,y,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
397,e,x,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
398,p,x,s,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,u
399,e,b,y,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,n,g
400,e,b,y,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
401,p,x,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,v,u
402,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
403,e,x,s,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
404,e,x,y,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
405,e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,g
406,e,x,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,s,m
407,e,x,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
408,e,x,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,y,p
409,e,x,s,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
410,e,x,s,n,f,n,f,w,b,n,t,f,f,w,w,w,o,e,k,s,g
411,e,x,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,n,s,p
412,e,x,y,y,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,y,g
413,p,x,y,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,g
414,e,b,y,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,n,g
415,e,x,f,w,t,l,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
416,p,x,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,s,u
417,e,x,y,y,t,l,f,c,b,k,e,s,s,w,w,w,o,p,k,n,g
418,e,f,f,g,f,n,f,w,b,h,t,f,f,w,w,w,o,e,n,a,g
419,e,x,y,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,g
420,e,b,y,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
421,p,x,y,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,u
422,e,f,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,k,s,g
423,e,x,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
424,e,x,s,w,t,a,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
425,e,f,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,y,p
426,e,b,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,n,m
427,e,x,s,w,f,n,f,w,b,p,t,f,f,w,w,w,o,e,k,a,g
428,e,f,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,n,v,u
429,e,x,y,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,s,g
430,e,x,y,y,t,l,f,c,b,n,e,s,y,w,w,w,o,p,n,y,g
431,e,b,s,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,s,g
432,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,g
433,e,f,s,w,t,l,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
434,e,b,s,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
435,e,x,f,y,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
436,e,x,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
437,e,b,y,y,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,n,m
438,e,x,y,n,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,y,p
439,e,x,y,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
440,e,x,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,m
441,e,x,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,k,y,p
442,e,x,y,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
443,e,x,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
444,e,x,y,n,t,l,f,c,b,p,e,s,y,w,w,w,o,p,k,s,g
445,e,x,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,n,g
446,e,f,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,s,g
447,e,b,s,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
448,e,x,f,n,t,n,f,c,b,n,t,s,s,g,p,w,o,p,n,y,d
449,e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
450,e,b,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
451,e,b,s,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
452,e,x,f,y,t,l,f,w,n,p,t,s,s,w,w,w,o,p,n,v,d
453,e,b,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
454,e,x,s,g,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,a,g
455,e,b,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,n,g
456,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
457,e,f,y,y,t,a,f,c,b,n,e,s,y,w,w,w,o,p,k,y,p
458,e,f,y,n,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,y,p
459,e,x,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
460,e,f,y,y,t,l,f,c,b,n,e,s,y,w,w,w,o,p,n,s,g
461,e,b,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
462,e,x,y,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,n,m
463,e,x,f,n,f,n,f,c,n,k,e,s,s,w,w,w,o,p,k,v,u
464,e,f,y,n,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,y,g
465,e,x,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
466,e,x,s,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
467,e,b,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
468,e,f,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,s,p
469,e,x,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
470,e,x,y,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
471,e,f,f,w,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
472,e,s,f,g,f,n,f,c,n,k,e,s,s,w,w,w,o,p,k,y,u
473,e,f,s,y,t,l,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
474,e,f,f,g,f,n,f,c,n,k,e,s,s,w,w,w,o,p,k,y,u
475,e,x,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,n,y,u
476,e,b,y,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,n,g
477,e,x,s,w,t,a,f,w,n,p,t,s,s,w,w,w,o,p,n,v,d
478,e,b,y,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
479,e,b,y,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,s,m
480,e,b,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
481,e,f,s,w,t,l,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
482,e,f,f,g,f,n,f,c,n,g,e,s,s,w,w,w,o,p,k,y,u
483,e,f,s,w,t,a,f,w,n,w,t,s,s,w,w,w,o,p,n,v,d
484,e,f,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,k,y,g
485,e,x,y,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
486,e,s,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,n,y,u
487,e,x,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,s,p
488,e,x,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,k,s,p
489,e,f,f,y,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
490,p,f,s,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,g
491,p,x,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,v,u
492,e,f,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,s,p
493,e,x,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,k,s,g
494,e,b,s,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,n,m
495,e,f,f,w,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,a,g
496,e,f,y,n,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,s,g
497,e,x,y,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,s,g
498,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
499,e,x,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,n,g
500,e,b,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,g
501,e,x,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
502,e,b,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
503,e,b,y,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,g
504,p,x,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,v,g
505,e,x,s,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,n,s,g
506,e,f,s,n,f,n,f,w,b,p,t,f,s,w,w,w,o,e,n,a,g
507,e,x,f,w,t,a,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
508,e,f,f,g,f,n,f,c,n,p,e,s,s,w,w,w,o,p,n,v,u
509,e,f,f,n,f,n,f,c,n,k,e,s,s,w,w,w,o,p,n,y,u
510,e,b,y,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,s,g
511,e,x,f,w,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
512,e,s,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,n,v,u
513,e,x,f,n,f,n,f,c,n,k,e,s,s,w,w,w,o,p,n,v,u
514,e,x,f,w,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,a,g
515,e,x,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,k,y,p
516,e,b,s,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,n,g
517,e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,k,s,g
518,e,x,y,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,n,g
519,e,x,s,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
520,e,b,s,w,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,s,g
521,e,f,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,n,y,p
522,p,x,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,s,u
523,e,f,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,k,y,u
524,e,b,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,s,g
525,e,f,y,n,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,s,p
526,e,x,s,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
527,e,x,f,n,f,n,f,c,n,k,e,s,s,w,w,w,o,p,k,y,u
528,e,f,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,y,p
529,e,x,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,y,p
530,e,x,s,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,s,g
531,p,x,y,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,s,g
532,e,f,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,k,y,p
533,p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,g
534,e,x,f,w,f,n,f,w,b,k,t,f,s,w,w,w,o,e,k,s,g
535,e,b,y,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,s,m
536,e,s,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,k,v,u
537,e,x,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,s,m
538,e,f,s,w,t,a,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
539,e,x,s,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,s,m
540,e,f,f,g,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,s,g
541,p,x,y,w,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,s,g
542,e,x,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,k,s,g
543,e,f,f,n,f,n,f,w,b,n,t,s,s,w,w,w,o,e,k,a,g
544,e,x,s,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
545,e,b,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,n,s,m
546,e,f,f,g,f,n,f,c,n,g,e,s,s,w,w,w,o,p,n,v,u
547,e,x,f,y,t,l,f,w,n,p,t,s,s,w,w,w,o,p,u,v,d
548,e,x,s,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
549,e,f,f,n,f,n,f,c,n,n,e,s,s,w,w,w,o,p,n,y,u
550,e,x,f,g,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,s,g
551,e,x,y,y,t,l,f,c,b,p,e,s,y,w,w,w,o,p,k,s,p
552,e,f,s,w,t,l,f,w,n,p,t,s,s,w,w,w,o,p,n,v,d
553,e,x,s,y,t,l,f,c,b,k,e,s,s,w,w,w,o,p,k,s,g
554,e,f,y,y,t,a,f,c,b,p,e,s,y,w,w,w,o,p,k,y,p
555,p,x,y,n,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,v,u
556,e,x,f,w,t,l,f,w,n,w,t,s,s,w,w,w,o,p,u,v,d
557,e,x,s,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
558,e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
559,e,b,s,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,s,g
560,e,x,s,y,t,a,f,w,n,w,t,s,s,w,w,w,o,p,u,v,d
561,e,x,s,y,t,a,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
562,e,x,f,w,f,n,f,w,b,n,t,f,s,w,w,w,o,e,k,s,g
563,e,b,s,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
564,p,x,y,w,t,p,f,c,n,w,e,s,s,w,w,w,o,p,k,v,g
565,e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,g
566,e,f,s,g,f,n,f,w,b,k,t,s,f,w,w,w,o,e,k,s,g
567,p,x,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,n,s,g
568,e,b,y,w,t,a,f,c,b,w,e,s,s,w,w,w,o,p,k,n,m
569,e,x,s,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,n,m
570,e,f,f,y,t,l,f,w,n,n,t,s,s,w,w,w,o,p,n,v,d
571,e,x,s,y,t,a,f,c,b,k,e,s,s,w,w,w,o,p,k,n,g
572,e,b,y,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,n,g
573,e,x,y,n,t,a,f,c,b,w,e,s,y,w,w,w,o,p,n,y,g
574,e,x,s,y,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,s,g
575,e,x,f,n,f,n,f,c,n,p,e,s,s,w,w,w,o,p,n,v,u
576,e,x,s,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,n,s,g
577,e,x,y,y,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,y,g
578,p,x,s,n,t,p,f,c,n,w,e,s,s,w,w,w,o,p,n,s,g
579,e,x,s,w,t,a,f,c,b,g,e,s,s,w,w,w,o,p,n,n,m
580,e,x,s,y,t,a,f,c,b,w,e,s,s,w,w,w,o,p,n,s,m
581,e,x,y,w,t,l,f,c,b,k,e,s,s,w,w,w,o,p,k,n,g
582,e,x,y,y,t,a,f,c,b,n,e,s,y,w,w,w,o,p,n,y,g
583,e,f,y,y,t,a,f,c,b,w,e,s,y,w,w,w,o,p,k,s,g
584,e,x,y,w,t,a,f,c,b,k,e,s,s,w,w,w,o,p,n,s,m
585,e,s,f,g,f,n,f,c,n,g,e,s,s,w,w,w,o,p,k,v,u
586,e,f,f,n,f,n,f,c,n,n,e,s,s,w,w,w,o,p,k,y,u
587,e,s,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
588,e,x,y,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
589,p,x,s,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,k,s,u
590,e,x,s,g,f,n,f,w,b,h,t,s,f,w,w,w,o,e,k,s,g
591,e,x,y,y,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
592,p,x,y,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,s,g
593,e,x,s,y,t,a,f,c,b,g,e,s,s,w,w,w,o,p,k,n,m
594,p,x,s,n,t,p,f,c,n,p,e,s,s,w,w,w,o,p,k,v,u
595,e,b,s,y,t,l,f,c,b,n,e,s,s,w,w,w,o,p,k,n,m
596,e,b,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,m
597,p,x,y,w,t,p,f,c,n,p,e,s,s,w,w,w,o,p,n,s,g
598,p,x,s,n,t,p,f,c,n,n,e,s,s,w,w,w,o,p,k,s,u
599,e,x,s,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,a,g
600,e,x,y,n,t,l,f,c,b,w,e,s,y,w,w,w,o,p,n,y,g
601,e,f,f,w,f,n,f,w,b,k,t,f,f,w,w,w,o,e,n,a,g
602,e,f,y,n,t,l,f,c,b,n,e,s,y,w,w,w,o,p,n,s,p
603,e,b,y,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
604,e,b,s,w,t,a,f,c,b,n,e,s,s,w,w,w,o,p,k,n,g
605,e,x,s,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,s,g
606,e,f,y,n,t,a,f,c,b,n,e,s,y,w,w,w,o,p,k,y,g
607,e,x,s,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,k,s,m
608,e,f,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,k,v,u
609,e,f,s,n,f,n,f,w,b,h,t,f,s,w,w,w,o,e,n,a,g
610,e,x,f,g,f,n,f,w,b,n,t,s,f,w,w,w,o,e,n,s,g
611,e,f,s,w,f,n,f,w,b,p,t,s,f,w,w,w,o,e,k,a,g
612,p,x,s,w,t,p,f,c,n,k,e,s,s,w,w,w,o,p,n,s,u
613,e,x,y,y,t,l,f,c,b,p,e,s,y,w,w,w,o,p,k,s,g
614,e,b,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
615,e,f,f,g,f,n,f,w,b,p,t,s,s,w,w,w,o,e,k,a,g
616,e,b,y,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,g
617,e,b,s,y,t,a,f,c,b,n,e,s,s,w,w,w,o,p,n,n,m
618,e,s,f,g,f,n,f,c,n,n,e,s,s,w,w,w,o,p,n,y,u
619,e,f,y,y,t,l,f,c,b,p,e,s,y,w,w,w,o,p,k,s,g
620,e,b,s,w,t,l,f,c,b,w,e,s,s,w,w,w,o,p,n,n,g
621,e,x,f,w,t,l,f,w,n,n,t,s,s,w,w,w,o,p,u,v,d
622,e,f,y,y,t,a,f,c,b,n,e,s,y,w,w,w,o,p,k,s,p
623,e,f,f,g,f,n,f,c,n,p,e,s,s,w,w,w,o,p,k,y,u
624,e,x,s,w,t,l,f,c,b,g,e,s,s,w,w,w,o,p,k,s,m
625,e,f,f,y,t,l,f,w,n,w,t,s,s,w,w,w,o,p,u,v,d
626,e,s,f,g,f,n,f,c,n,p,e,s,s,w,w,w,o,p,k,y,u
